year,rank,artist,title,id
1957,35,Rays,Silhouettes,5P9EI5iZRctJ0QcarKmraH
1957,36,Andy Williams,Butterfly,1Yoc33MNuzmw8tXRIuXRCK
1957,37,Terry Gilkyson,Marianne,2nlWPRxPQlf7Y88m35KXO6
1957,38,Fats Domino,I'm Walkin',07TQDFaoLBwvo6JU1nnaiU
1957,39,Johnny Mathis,Chances Are,2eg3CoqVGI21N8115BgdQA
1957,40,Nat King Cole,Send For Me,4AeiLoSgIv80l67HpfsFxe
1957,41,Russ Hamilton,Rainbow,3m8KwDPEbS63xFMtUzoLMV
1957,42,Ricky Nelson,Be-bop Baby,4pcl5FMiVEi3w14ooOsr1O
1957,43,Larry Williams,Short Fat Fanny,6I30ioKrbIEcYta2uBdUDn
1957,44,Jim Lowe,The Green Door,5oph4VU3QNurNKe94qbevy
1957,45,Billy Williams,I'm Gonna Sit Rlght Down And Write Myself A Letter,4aW9IndUyGR4qTYQGWO7LF
1957,46,Patti Page,Old Cape Cod,1H625U2yTSLAEZrHFasZ3b
1957,47,Bobbettes,Mr. Lee,4fd5axiJmil9wzCrCwJCDu
1957,48,Fats Domino,Blueberry Hill,2NkAoxQOr6MGdMB5JDTU81
1957,49,Del-Vikings,Whispering Bells,3HYOGLROB66y1gFYxZyWhs
1957,50,Fats Domino,Blue Monday,7iwQPvyViIkyT0HWnatjnk
1957,51,Johnny Mathis,Wonderful! Wonderful!,5bDVkMLsBJgNL3eejUhBKF
1957,52,Jane Morgan and the Troubadours,Fascination,4qPUqhaXeEDsQgijzdSzsH
1957,53,Bobby Helms,My Special Angel,6cen3TFIPFBq2VkUM4Fod8
1957,54,Billy Ward and His Dominoes,Star Dust,01P0qXSj6P0Yt0VG27FcEm
1957,55,Bill Justis,Raunchy,5gsVdCTBKYHzzGcYNg1TXT
1957,56,Elvis Presley,Love Me Tender,1bZdOnI0GIcB2xqQqQH7DY
1957,57,Harry Belafonte,Jamaica Farewell,1ZAYsScO4yNVYPD07TSpXN
1957,58,Pat Boone,Why Baby Why,6byTXi4MHjSyThyxscV5CT
1957,59,Betty Johnson,I Dreamed,74YHduuE9fkePlZIh09AJi
1957,60,Buddy Knox,Hula Love,1rV7lMDYvzhWh1LBRFQF6q
1957,61,Tune Weavers,"Happy, Happy Birthday Baby",2uOO9ItnEJF7dVkbRfMAea
1957,62,Ivory Joe Hunter,Since I Met You Baby,6M8T6sKR02fUJPgWHxXuGS
1957,63,Jim Reeves,Four Walls,3qReTgtrLsZDISxor3lJW0
1957,64,Jerry Lewis,Rock-a-Bye Your Baby with a Dixie Melody,0vXhvlYN43mPBuXWWcyvjo
1957,65,Mantovani,Around the World,2tdPPUg236aO7uTXRB8wl9
1957,66,Tony Bennett,In the Middle of an Island,5mzTc5Z54XBiEuhbKHt6Oc
1957,67,Johnnie and Joe,Over the Mountain Across the Sea,3d4JtDwvj5DPtz2B9VSIAx
1957,68,Hilltoppers,Marianne,1dx0Pddz9kDMzHPq0lBhMQ
1957,69,Don Rondo,White Silver Sands,74Uynxlzy4NUTMHpwPZja9
1957,70,Four Lads,Who Needs You,31ZGAVV7Gxje2VT3k72GNv
1957,71,Ames Brothers,Melodie D'Amour,3LmvepVb2MLJk7gWcYULVq
1957,72,Thurston Harris,Little Bitty Pretty One,2yOXKIU9YtBSWjI3OA8tqj
1957,73,Steve Lawrence,Party Doll,2PT1cs7Cau7x7tBN9P8uVQ
1957,74,Coasters,Young Blood,4VFZB1mDdIWjQhzJ2enlZl
1957,75,Victor Young,Around the World,7dLtIRhggUFLQARvkCmmiX
1957,76,Andy Williams,I Like Your Kind of Love,66L9gCVrbaYcuYDU7nBICq
1957,77,Bonnie Guitar,Dark Moon,1KoBcrIJVLC4rlHxzMNmFt
1957,78,Mickey and Sylvia,Love Is Strange,66Yxbr2UODJjVBKdZtbnOL
1957,79,Chuck Berry,Rock and Roll Music,6KNNCojqClggUxGu7HX9WJ
1957,80,Little Richard,Jenny Jenny,0PQKV9VdhgkJcPkwjKzVWs
1957,81,Pat Boone,Bernardine,5KrS3wSr8nyllOmuYbDlwq
1957,82,Little Richard,Keep a Knockin',1QRsFCbeZi4dOtBCadncZ6
1957,83,Sal Mineo,Start Movin',3FUFi1noTEZDFPkmJVuvzq
1957,84,Chuck Willis,C.C. Rider,2IM1X4QkfYFiNhRmMGAitf
1957,85,Gene Vincent,Lotta Lovin',0ijKW319aVwVVDmFGU4rGC
1957,86,Ernie Freeman,Raunchy,63en6ji3yUWLDnmYJaGU4N
1957,87,Fats Domino,Valley of Tears,7rNbp5mTRJSMG81OEoFPw5
1957,88,Pat Boone,Remember You're Mine,4GmRoRNkuUCpOfqA9XvB8N
1957,89,Guy Mitchell,Rock-a-Billy,3cJgmYBjL9BHjqBe331L07
1957,90,Margie Rayburn,I'm Available,5BgfgB2eHHubZIyJdTsefm
1957,91,Larry Williams,Bony Maronie,4qGFpgEaGY2PEDCHJsRSXU
1957,92,Harry Belafonte,Mama Look at Bubu,6MX1qeMDlEvYzOKcUT9LVm
1957,93,Patience and Prudence,Gonna Get Along Without Ya Now,3xtzEuNYLTeckScwJnlul6
1957,94,Lavern Baker,Jim Dandy,7kTvQDmn63DlCilwN3mLKn
1957,95,Marvin Rainwater,Gonna Find Me a Bluebird,5pqTnYOzfpCaJsYxcPcBDq
1957,96,Four Coins,Shangri-La,3LCI9MogvoyRfYTq2QFZkB
1957,97,Rusty Draper,Freight Train,2dJdgjJShyfy7Gaeb98sUm
1957,98,Elvis Presley,Loving You,57j9wUmiHxii7VpbAdSkPQ
1957,99,Jimmy Bowen,I'm Sticking with You,4AZju1kqTgrQRwJ9KMTXQA
1957,100,Joe Bennett and the Sparkletones,Black Slacks,0nRR6eQMDYkIFmn8c9Rwga
1956,1,Elvis Presley,Heartbreak Hotel,6xNwKNYZcvgV3XTIwsgNio
1956,2,Elvis Presley,Don't Be Cruel,01u6AEzGbGbQyYVdxajxqk
1956,3,Nelson Riddle,Lisbon Antigua,1fazjcfV0fNI14sB1ohQjk
1956,4,Platters,My Prayer,1ntGJDSakqsaw1KhptKrB5
1956,5,Gogi Grant,The Wayward Wind,2VqsUEpRPvgiiBdsBuQrJz
1956,6,Les Baxter,The Poor People Of Paris,7JPgdN454NsMzXIGM6g0Se
1956,7,Doris Day,Whatever Will Be Will Be (Que Sera Sera),6yhLR2sVn1IfsScVrR4ocr
1956,8,Elvis Presley,Hound Dog,64Ny7djQ6rNJspquof2KoX
1956,9,Dean Martin,Memories Are Made Of This,4h0igWYayzteBtSNpWYQ9h
1956,10,Kay Starr,Rock And Roll Waltz,2qQF7Un1hKV40IJkFJ72TU
1956,11,Morris Stoloff,"Moonglow And Theme From ""Picnic""",4CvgqcKJMPvrdBIuhYhZfP
1956,12,Platters,The Great Pretender,2FkCjtQ1lYsf71s2FAS8hE
1956,13,Pat Boone,I Almost Lost My Mind,7bJpjO7r5gMsHx1oepanuS
1956,14,Elvis Presley,"I Want You, I Need You, I Love You",60tEaPHRJLnMzbyOPTeh3A
1956,15,Elvis Presley,Love Me Tender,1bZdOnI0GIcB2xqQqQH7DY
1956,16,Perry Como,Hot Diggity,01Giz3aNrnhJbEMdTReDf3
1956,17,Eddie Heywood and Hugo Winterhalter,Canadian Sunset,7vORDf3sr2Phb5pA9MfxJg
1956,18,Carl Perkins,Blue Suede Shoes,7bglJCaprPQTfDfovdJS2h
1956,19,Jim Lowe,The Green Door,5oph4VU3QNurNKe94qbevy
1956,20,Four Lads,"No, Not Much",78m4H9n4iZ7pFkihsvuL1n
1956,21,Bill Doggett,Honky Tonk,4i8rf7zLJSyyTWvz6JbWik
1956,22,Tennessee Ernie Ford,Sixteen Tons,3P6OwCX7Ofiaaqtvujb6i5
1956,23,Johnnie Ray,Just Walking In The Rain,0HDahXUzmXUAGRtA0lqo87
1956,24,Patti Page,Allegheny Moon,36pCQ3LGIq1xLqYx3PLhuj
1956,25,Fats Domino,I'm In Love Again,4YwJx3IDgQQY75yGMXG8A0
1956,26,Patience and Prudence,Tonight You Belong To Me,4u54xzKg4wsXso4dY5wtMc
1956,27,Gene Vincent,Be-Bop-A-Lula,1QUQkPdroMjVD4FeEQ1c3U
1956,28,Frankie Lymon and The Teenagers,Why Do Fools Fall In Love,6vL5Kx5LmZzcL12DZl2OiY
1956,29,Four Lads,Standing On The Corner,4DDuqcRrjG1XBma3hvaFFq
1956,30,Buchanan and Goodman,The Flying Saucer,2n6DklsIKBUuELusBt8R9o
1956,31,George Cates,Moonglow And Theme From Picnic,2ZHGyFEr64rJCjAORHQjGU
1956,32,Cathy Carr,Ivory Tower,2KUSP8uKuXbh6dXmsNpW5s
1956,33,Bill Haley and His Comets,See You Later Alligator,05eNEozACh10Rn0ewFnH8Y
1956,34,Pat Boone,I'll Be Home,7haSrFfTd9mpMdaAJU08Nv
1956,35,Vic Damone,On The Street Where You Live,3ugiRcjam4qDXqOWkMpoUp
1956,36,Platters,Magic Touch,7MENo2s0iWFSX3PGY8Czl2
1956,37,Chordettes,Born To Be With You,6pTI6Q9G1Nl9i0BdYYhIvV
1956,38,Don Cherry,Band Of Gold,1cn68NZRQSnergWSf1o1hd
1956,39,Perry Como,More,7f8KaFemJWg5zCma09Zumz
1956,40,Guy Mitchell,Singing The Blues,084mnrInuL8H1JZbIzuH3T
1956,41,Fats Domino,Blueberry Hill,2NkAoxQOr6MGdMB5JDTU81
1956,42,Sanford Clark,The Fool,4DGWTmh53h5Qm68FboVSMF
1956,43,Don Robertson,The Happy Whistler,3XLrKGgSgspQm5118gpaXh
1956,44,Bing Crosby and Grace Kelly,True Love,7fFBLMq8tiwawU2vtJwrVb
1956,45,Little Richard,Long Tall Sally,6n3HCYuumzxe00S1fBNbUk
1956,46,Teresa Brewer,Sweet Old Fashioned Girl,0bGU6dQkSPJhAZW76J1V03
1956,47,Nervous Norvus,Transfusion,43EXTywFOYRIvqUp6rChPC
1956,48,Ames Brothers,It Only Hurts For A Little While,79yLC96GGP7GEdIzh199pG
1956,49,Teresa Brewer,A Tear Fell,0bGU6dQkSPJhAZW76J1V03
1956,50,Lonnie Donegan,Rock Island Line,5nZP74OWFmRUscHxYph9Xb
1956,51,Dream Weavers,It's Almost Tomorrow,3qexkqJBliScNjpX8VZYIG
1956,52,Pat Boone,Friendly Persuasion (Thee I Love),3GFBfAGkoxiYuvXandbzQR
1956,53,Frank Sinatra,Hey Jealous Lover,0oHlKzSsYcFCTgsYRts3Dr
1956,54,Eddy Heywood,Soft Summer Breeze,0jDYft65yXWADEDscbpRUH
1956,55,Andy Williams,Canadian Sunset,4e0L2i1juS7lHfS8AaCr8s
1956,56,Eddie Fisher,Dungaree Doll,7loVFybXZfhrAzQXxcebd4
1956,57,George Hamilton Iv,A Rose and a Baby Ruth,6UBtTtvCYXobJ01jCeslRy
1956,58,Eddie Fisher,Cindy Oh Cindy,0nUyeuUvSuv9HObmhNBf6m
1956,59,Jerry Vale,You Don't Know Me,0sulJcANmJkQTgnmesTA9P
1956,60,Dick Hyman,Moritat (Theme From Threepenny Opera),4tG34YlJKcne9mPrBkI3Oo
1956,61,Gale Storm,Ivory Tower,681zn8BRsN6u1jI6dQGQSr
1956,62,Joe Valino,Garden of Eden,6ipPsDTlnMMG9uYFUUB3oS
1956,63,Vince Martin and the Tarriers,Cindy Oh Cindy,2SJfsZnYxMyv928ir2irIz
1956,64,Otis Williams and the Charms,Ivory Tower,6eDtipnzAZZTVaa0bFFGaM
1956,65,Crew Cuts,Angels in the Sky,382IQGp28uNWy4ttSb6TEs
1956,66,Mitch Miller,Song For a Summer Night,0VPR6GIBjnrxJxi2AMVD9T
1956,67,Gale Storm,Why Do Fools Fall in Love,7l4LJSb5t4eh6GRsOilDTp
1956,68,Gale Storm,Teen Age Prayer,0W6A8TWtglfocu6CgEoyBV
1956,69,McGuire Sisters,Picnic,02EQoa2omb6DFuR3vvGJjg
1956,70,Al Hibbler,After the Lights Go Down Low,4xEnWLWV0mUG1Uv2k9i8EL
1956,71,Patti Page,Mama From the Train,22YiyBTwZty3l2eGCViJNt
1956,72,Nat King Cole,That's All There Is to That,0Fju1NfUIOUp5TQE6kO11O
1956,73,Kit Carson,Band of Gold,6j8T5yGx0kbn9oVvWNHLXX
1956,74,Tony Martin,Walk Hand in Hand,7cw2Q2f4Jv7lMwxyQIi21Y
1956,75,Diamonds,Why Do Fools Fall in Love,4iC0TChBaFcS7XUrRqfBx3
1956,76,Perry Como,Juke Box Baby,7IJXJBSx9YSWVlfbKnzEwz
1956,77,Rusty Draper,Are You Satisfied,5pWey3eKs9VDFmt5IiZBJL
1956,78,Jo Stafford,It's Almost Tomorrow,Not in spotify
1956,79,Platters,You'll Never Never Know,2CfiZRucDxVD8mVWCiwd3O
1956,80,Perry Como,Glendora,1xwknfyt4xR5rEAad8DmLS
1956,81,Johnny Cash,I Walk the Line,7hxZF4jETnE5Q75rKQnMjE
1956,82,Tony Bennett,Can You Find It in Your Heart,7sjejBA3a2Ky7TEOZOeR5w
1956,83,Pat Boone,Tutti-Frutti,5GWHzvmJIrGQ5F4m7MUtfN
1956,84,Fontane Sisters,Eddie My Love,355xgwCMval7DOYFIHuI0s
1956,85,Don Rondo,Two Different Worlds,2IXvokB3xJUVGRI2uxC5q1
1956,86,Jane Powell,True Love,0z75OwVpsXhPioZtTFKGIE
1956,87,Richard Hayman and Jan August,Moritat,Not in spotify
1956,88,Nat King Cole,Night Lights,45lTac7VjsyP92PUw9OnLN
1956,89,Cadillacs,Speedoo,6bWrzTwjgRh47Tl0Zenlzp
1956,90,Diamonds,The Church Bells May Ring,3AcTeEWrhP9Al9tlKahXHd
1956,91,Peggy Lee,Mr Wonderful,7F0B8pOQt3cz1TQSMs7zke
1956,92,Fats Domino,My Blue Heaven,6WHzRPYYEoyFwiHn4iPZTj
1956,93,Clyde McPhatter,Treasure of Love,0wNW3LiQSvBWmI4Jb9qbTL
1956,94,Eileen Rodgers,Miracle of Love,0rg9q7hg7uEfwT4HwmxHAY
1956,95,Frankie Lymon and the Teenagers,I Want You to Be My Girl,25gmHQAj2bRXOZNLotE3QI
1956,96,Lawrence Welk,Tonight You Belong to Me,3H68fOKGfkeV48Zx63aYSZ
1956,97,Chordettes,Lay Down Your Arms,7oIPIU5LSMZtRaBXuayhYi
1956,98,Richard Maltby,Theme From 'the Man with the Golden Arm,4BpRBGhQ3HVlDZF9Kpbdrg
1956,99,Teresa Brewer,Bo Weevil,6Mp49E1Nhvk7QFcS3eI87D
1956,100,Blue Stars,Lullaby of Birdland,7w73eHk6ndKt2RSd0PNBh1
1955,1,Perez Prado,Cherry Pink And Apple Blossom White,5HisVcYPaIB4uHdrnW6HCt
1955,2,Bill Haley and His Comets,Rock Around The Clock,34AmZ4PMz9iNZVp9AMIGZj
1955,3,Mitch Miller,The Yellow Rose Of Texas,7985fUI9WlsIIrQuO9TBDh
1955,4,Roger Williams,Autumn Leaves,3egl5gFPTAK5VyOPj2Reg5
1955,5,Les Baxter,Unchained Melody,4dnbvB2Y3cZncApCwowEQx
1955,6,Bill Hayes,The Ballad Of Davy Crockett,4glmrnEHPzySFGk4MBHfPV
1955,7,Four Aces,Love Is A Many Splendored Thing,7Kbb58gJ6iVO5F9pFCDsr7
1955,8,McGuire Sisters,Sincerely,3GG92QFlITFj9GFnPC5UzI
1955,9,Pat Boone,Ain't That A Shame,6pTybvSMcw5spOS7d656rn
1955,10,Georgia Gibbs,Dance With Me Henry,3qy65MYx3sHRjJrtgPgns9
1955,11,Crazy Otto,Crazy Otto Medley I and II,77St9zZxV7RrB3ne0oW9No
1955,12,Billy Vaughn,Melody Of Love,2MLh9Ne6LaDTyxCbxfaKAW
1955,13,Tennessee Ernie Ford,Sixteen Tons,3P6OwCX7Ofiaaqtvujb6i5
1955,14,Frank Sinatra,Learnin' The Blues,6rNOKdqa2lThuBIJOZXSVa
1955,15,Fontaine Sisters,Hearts Of Stone,5FTli5wY831AJ2naYX4nF3
1955,16,Georgia Gibbs,Tweedle Dee,5ILSueU3CzKU9sMkWbBhgL
1955,17,Four Lads,Moments To Remember,4O1y0aoZc2WtgyvriCEs3R
1955,18,Chordettes,Mr. Sandman,47O5lXcK78Z3TIiGzuc18l
1955,19,Joan Weber,Let Me Go Lover,5fBSTM0c5NmgUffRQLvl40
1955,20,Nat King Cole,A Blossom Fell,35eRfaVytfTFAr8QKX5urU
1955,21,Al Hibbler,Unchained Melody,3Fq683PtRLvSOfGN5IxC0G
1955,22,Fess Parker,The Ballad Of Davy Crockett,1kp30XfZz4ygK50TZ81PN6
1955,23,Art Mooney,Honey Babe,48qRnTuyi2AW8ZlkrJVgo4
1955,24,Tennessee Ernie Ford,The Ballad Of Davy Crockett,7sIthw4H8sP7EOm3H2GEfL
1955,25,Perry Como,Ko Ko Mo,3SjRiz3g7gIEdn8wf7KMcA
1955,26,Gisele Mackenzie,Hard To Get,0we3Yywsr0X0aSPCdgjUkp
1955,27,Ames Brothers,The Naughty Lady Of Shady Lane,3OleN9UQIxeFyplFJmxtOF
1955,28,Jaye P. Morgan,That's All I Want From You,6uWR5bScTA2aubNg2n1u2a
1955,29,Platters,Only You,0S8ibKBl3tjRmYbZhGHNhG
1955,30,Somethin' Smith and The Redheads,It's A Sin To Tell A Lie,52eKNY0dfl6RRM4pJcoYHN
1954,1,Kitty Kallen,Little Things Mean A Lot,30F5DTdI9dYwW69OEe0L56
1954,2,Perry Como,Wanted,5tAipU3eQhBly8sJQyn5c8
1954,3,Rosemary Clooney,Hey There,4YQU4nreaVr16nDq1uaI0E
1954,4,Crew Cuts,Sh-Boom,0iApfII0PAUVPlgwCPRbls
1954,5,Jo Stafford,Make Love To Me,55mhvXyob5y5FzIMQqtobb
1954,6,Eddie Fisher,Oh! My Pa-pa,0EIEvpiVxoXEn5GZWvG1RT
1954,7,Four Knights,I Get So Lonely,1LvJvqApB38VYkZDoFfhxC
1954,8,Four Aces,Three Coins In The Fountain,3myhs1DFwJnd5TA4RZl1Hc
1954,9,Doris Day,Secret Love,5wzjc23Qsn7wN75eLMvFEc
1954,10,Archie Bleyer,Hernando's Hideaway,3WGmBeonT86njnrQSrB2JW
1954,11,Frank Sinatra,Young At Heart,0QbRfr3pJtHGxhIpIMYmbN
1954,12,Rosemary Clooney,This Ole House,3reMY0PF49alfXMs30c2z4
1954,13,Eddie Fisher,I Need You Now,0gxpt81ZzaX0x72k1NOojB
1954,14,Patti Page,Cross Over The Bridge,4OAEEIyG2E9t0lHUXnmTan
1954,15,Gaylords,The Little Shoemaker,3kmyWaAojME9H2Ciz6CYsx
1954,16,Dean Martin,That's Amore,5PTiZNhdidMaRZOjSI2xks
1954,17,Frank Weir,The Happy Wanderer,2dG38n6Z3hvUaJhLHiBMpf
1954,18,Nat King Cole,Answer Me My Love,2ktks2pRbdctBbec5EFUzw
1954,19,Tony Bennett,Stranger In Paradise,1LGIM5szaCMUtY5EolpVcp
1954,20,Doris Day,If I Give My Heart To You,20G1XJaTwIm2IuwA3Pjg1d
1954,21,Kay Starr,If You Love Me (Really Love Me),3EDOhWyUVEuiKSlV0h7cJK
1954,22,Ralph Marterie,Skokiaan,7o3Yvs63kezcvizlafYVei
1954,23,Don Cornell,Hold My Hand,6eGgw0KZkNfDy5CFP5nWvZ
1954,24,Patti Page,Changing Partners,64ZGxABmrreTNE8tnCGoGa
1954,25,Perry Como,Papa Loves Mambo,4qdF7iTMOWPLZrH7s6yfZk
1954,26,Bill Haley and His Comets,"Shake, Rattle And Roll",5z2Gef9D3UgRquZXe7UUW4
1954,27,Tony Bennett,Rags To Riches,4BH8EuPAxeFAh1rSWtnGdD
1954,28,Kitty Kallen,In The Chapel In The Moonlight,25RnUpDik2RL1hnjD45r91
1954,29,Four Aces,Stranger In Paradise,7AlD3vM0S3otdPa5PYE8kt
1954,30,Tony Martin,Here,1ckMtp20BzrrrszEkZa3Vr
1953,1,Percy Faith,Song From Moulin Rouge,3nUCNwYCcAkzqRMmTixNco
1953,2,Les Paul and Mary Ford,Vaya Con Dios,7xvAXrBwMVYb78pn0hHIKB
1953,3,Patti Page,Doggie In The Window,1mMSH14XSSjzLvNuf62azx
1953,4,Eddie Fisher,I'm Walking Behind You,70PXozsEK1wUHXnT72Wlxh
1953,5,Ames Brothers,"You, You, You",7iv8br1y5Hv63QX5Z2HFjv
1953,6,Teresa Brewer,Till I Waltz Again With You,5JSa7B1wgW5x5aNIziHjfM
1953,7,Les Baxter,April In Portugal,6qFMhW7m0DnQQPvEjWuhzj
1953,8,Perry Como,No Other Love,4iyzrJ3qIGBvG8yl5dWHQ8
1953,9,Perry Como,Don't Let The Stars Get In Your Eyes,03MWEMHfSQIfTYUbxDWtEL
1953,10,Frankie Laine,I Believe,049uxirFkHOefJ0yqPW8Kk
1953,11,Pee Wee Hunt,Oh,4qbtrwJsXUYNjoBnEetDmV
1953,12,Frank Chacksfield,Ebb Tide,2jCGELICh9bYpSiJ9bl2vL
1953,13,Nat King Cole,Pretend,2Gd007dAbihobxsTG9m7cZ
1953,14,Richard Hayman,Ruby,3x7eF9oAl6x3uTRWDliXjG
1953,15,Stan Freberg,St. George And The Dragonet,171irpJ8XAggDKh6Hvq1mr
1953,16,Hilltoppers,P.S. I Love You,45FcINcry6LD2DObHvGGrH
1953,17,Gaylords,Tell Me You're Mine,2rUiDBSHh5ItriVr2SPHsO
1953,18,Julius La Rosa,Eh Cumpari,0ExYAEShqLBa81COgykKAg
1953,19,Tony Bennett,Rags To Riches,4BH8EuPAxeFAh1rSWtnGdD
1953,20,Silvana Mangano,Anna,0S51binRJmi99jQbVh4HU0
1953,21,Perry Como,Say You're Mine Again,2JIfFyJO0AQzmm83lzdrNg
1953,22,Ray Anthony,Dragnet,3jde16ucRW6sptxU3SYBkc
1953,23,Frankie Laine and Jimmy Boyd,Tell Me A Story,48HiXkF0yF1OifoilhwJsP
1953,24,June Valli,Crying In The Chapel,13WEmBDMGM2Y0NKrM8uvTV
1953,25,Joni James,Why Don't You Believe Me,5RhafNDjb7ExzKVrMKfIio
1953,26,Joni James,Your Cheating Heart,7LDYBeUEX78Qu5kdRSgB2G
1953,27,Frank Chacksfield,Limelight (Terry's Theme),4ledM0Nt3pdGikKitGoIHM
1953,28,Eddie Fisher,With These Hands,277LghlWZtZliiDK8m12Zh
1953,29,Eartha Kitt,C'est Si Bon,5ltdjMGizJoqS5x7rZzij2
1953,30,Joni James,Have You Heard?,6YlrW3wP8kFBaew3ZkPxhd
1952,1,Leroy Anderson,Blue Tango,4zhKZscCEfj2IBf7Mo0npL
1952,2,Kay Starr,Wheel Of Fortune,2gCQe48O4GMJz6oFBqnN9e
1952,3,Johnnie Ray,Cry,5B2BfuLsELShqw7CrHuZpN
1952,4,Jo Stafford,You Belong To Me,3xZe0jFAwc3akvChOrPS7u
1952,5,Vera Lynn,"Auf Wiederseh'n, Sweetheart",3rIhZKroSQQjNcgGQsdaJF
1952,6,Rosemary Clooney,Half As Much,5vIe5BmOlPXarqRxJh9FNE
1952,7,Eddie Fisher and Hugo Winterhalter,Wish You Were Here,4KeG09W1jWAVRTKhpdCiM3
1952,8,Patti Page,I Went To Your Wedding,4cS2Ya30FLHqNb3hwbtjrJ
1952,9,Al Martino,Here In My Heart,5bETzPVHt11c82M57szEJV
1952,10,Percy Faith,Delicado,0rAUzF2wK31qFhlWX89tmz
1952,11,Georgia Gibbs,Kiss Of Fire,6WEyM0OoeY2G7Ot1DGKov4
1952,12,Eddie Fisher and Hugo Winterhalter,Anytime,3j1o0rONh8IG7wOl4mdKaN
1952,13,Four Aces,Tell Me Why,0twPty2FxD9MvpHMUYxAKh
1952,14,Ella Mae Morse,Blacksmith Blues,33FiJdNiWACHYd5yk0en35
1952,15,Jo Stafford,Jambalaya,5GiwnZ1KhRI6VS5SSwfeht
1952,16,Rosemary Clooney,Botch-a-me,72HUHsM38XhUE7YjA7oxLz
1952,17,Doris Day,A Guy Is A Guy,1lZSR5NKeNGuCPSTNL7BhW
1952,18,Johnnie Ray,The Little White Cloud That Cried,65GoI0cxjWHK5ec8FZzaiT
1952,19,Frankie Laine,High Noon,1yGBGPgpGi5ua0HbHcvesQ
1952,20,Eddie Fisher and Hugo Winterhalter,I'm Yours,6eavbb9aFZil4dHGGZ8dGk
1952,21,Mills Brothers,Glow Worm,7fWwqPoQaf6bq4G5p5Zji3
1952,22,Johnny Standley,It's In The Book,0ul5asAv5Tf1CdqxViFHh9
1952,23,Pee Wee King,Slow Poke,0h45YvcNfRRpf5D34vVgOr
1952,24,Johnnie Ray,Walkin' My Baby Back Home,6JUygdnYt24lSMdXqlfSCt
1952,25,Les Paul,Meet Mr. Callaghan,6RuB6RdClJNtEt8n6QBGYd
1952,26,Don Cornell,I'm Yours,5G199Ud4n4wcIDJaAZ02xf
1952,27,Don Cornell,I'll Walk Alone,3RuqakRTCUX3hHwvsaS3KR
1952,28,Eddie Fisher and Hugo Winterhalter,Tell Me Why,7gUemjMxPsch8UqGf6AYOF
1952,29,Hilltoppers,Trying,6meUbywMo1j9kxiL58s6f1
1952,30,Johnnie Ray,"Please, Mr. Sun",7bNL41pTztfjPqhEIsMoAQ
1951,1,Nat King Cole,Too Young,0zII0Soax7wbm3Avw7iVAd
1951,2,Tony Bennett,Because Of You,1hVEHu6SemMvlYAP5MWkDj
1951,3,Les Paul and Mary Ford,How High The Moon,0onHzLoj8yQbjbHtJzwjBx
1951,4,Rosemary Clooney,Come On-a My House,3GVyT9fBXuEkGs1STo2WHZ
1951,5,Mario Lanza,Be My Love,2hOyxXcKUxaZpWKBIfBp8Z
1951,6,Weavers,On Top Of Old Smoky,5tbjWjUG0zEGeDSIKP1msK
1951,7,Tony Bennett,"Cold, Cold Heart",1nz7qrpaifFdBUp22qde4O
1951,8,Perry Como,If,4N894WJcqn65eP32t287wB
1951,9,Mario Lanza,Loveliest Night Of The Year,4mSKeFHnAjwZIG4wQDCe2Z
1951,10,Patti Page,Tennessee Waltz,0BHroBUvBAp561BYqC9LRK
1951,11,Frankie Laine,Jezebel,6SYQwsOxHW5uUYjUpOKtIC
1951,12,Tony Martin,I Get Ideas,337MjXbvx4dDSgOYSfawii
1951,13,Les Paul and Mary Ford,Mockin' Bird Hill,62GWHE0tcoW9kJrscFn6k3
1951,14,Patti Page,Mockin' Bird Hill,5yzlxi4VFO8UkxepsL0guW
1951,15,Guy Mitchell and Mitch Miller,My Heart Cries For You,4CVRtHfOyCOBExwd4XUnIc
1951,16,Eddy Howard,(It's No) Sin,6HSFcF4OFgk8MBkKWvZpQ6
1951,17,Vaughn Monroe,Sound Off,7zYRrbdbYqogTo9b3sZnaz
1951,18,Dinah Shore,Sweet Violets,7EFPwDi3qXqzgM49wpWnX6
1951,19,Les Paul and Mary Ford,The World Is Waiting For The Sunrise,36JEJ923q81GkE88VP5WAD
1951,20,Guy Mitchell and Mitch Miller,"My Truly, Truly Fair",6L60MKikzGe4qUcBxjwigU
1951,21,Four Aces and Al Alberta,(It's No) Sin,62vhGN4mIzXfMtw2cgLgnm
1951,22,Debbie Reynolds and Carleton Carpenter,Aba Daba Honeymoon,3uGSVfrymeJkw0pK7VBp1D
1951,23,Frankie Laine,"Rose, Rose I Love You",5hQ3Z5zYqHKZBO0pPb16eI
1951,24,Del Wood,Down Yonder,3UYeTr8hsTPi5rfKd7zUsm
1951,25,Billy Eckstine,I Apologize,6eSvqypg85X4qOZWuFzfEU
1951,26,Patti Page,Would I Love You,7gcRqbWoSKuwMLUSb91nI3
1951,27,Perry Como and The Fontane Sisters,You're Just In Love,0jVYsBfsxGA7zPurjqnlH8
1951,28,Ames Brothers and Les Brown,Undecided,6wdljStg0ycyA5Jxo498p6
1951,29,Phil Harris,The Thing,1M4oXWd93RwPzt6Ns9h1Nc
